norm_group	norm	count
ϫⲉⲙⲡⲓⲙⲧⲟⲛ	ϫⲉ|ⲙⲡ|ⲓ|ⲙⲧⲟⲛ	1
ⲙⲡⲥⲣϩⲛⲁⲥ	ⲙⲡ|ⲥ|ⲣϩⲛⲁ|ⲥ	1
ⲁⲩⲧⲁⲗⲟϥ	ⲁ|ⲩ|ⲧⲁⲗⲟ|ϥ	1
ⲉⲩⲕⲏⲕⲁϩⲏⲩ	ⲉ|ⲩ|ⲕⲏⲕ|ⲁϩⲏⲩ	1
ⲁϥⲡⲉϣⲛⲟⲉⲓⲕ	ⲁ|ϥ|ⲡⲉϣⲛ|ⲟⲉⲓⲕ	1
ⲛⲥⲉⲛⲁϫⲓϩⲓⲙⲉ	ⲛ|ⲥⲉ|ⲛⲁ|ϫⲓϩⲓⲙⲉ	1
ϫⲉⲁⲕⲛⲟⲩϭⲥ	ϫⲉ|ⲁ|ⲕ|ⲛⲟⲩϭⲥ	1
ⲉⲛⲉⲣⲣⲣⲟ	ⲉ|ⲛ|ⲉ|ⲣⲣⲣⲟ	1
ⲛⲛⲉⲧⲉⲓⲣⲉ	ⲛ|ⲛ|ⲉⲧ|ⲉⲓⲣⲉ	1
ⲉⲧⲉⲧⲛⲉⲉⲓⲙⲉ	ⲉ|ⲧⲉⲧⲛ|ⲉ|ⲉⲓⲙⲉ	1
ⲉⲓⲥⲛϩⲗⲗⲟⲉⲓ	ⲉⲓⲥ|ⲛ|ϩⲗⲗⲟ|ⲉⲓ	1
ⲉⲧⲣⲉϥⲉⲓ	ⲉ|ⲧⲣⲉ|ϥ|ⲉⲓ	1
ⲛⲉⲧⲉⲙⲡⲉⲙⲁⲁϫⲉ	ⲛ|ⲉⲧⲉ|ⲙⲡⲉ|ⲙⲁⲁϫⲉ	1
ⲛⲧⲁⲡⲣⲱⲙⲉ	ⲛⲧ|ⲁ|ⲡ|ⲣⲱⲙⲉ	1
ⲙⲛⲛⲁⲧⲛⲟⲩⲧⲉ	ⲙⲛ|ⲛ|ⲁⲧ|ⲛⲟⲩⲧⲉ	1
ⲉⲧⲉⲧⲛⲁϣⲱⲡⲉ	ⲉ|ⲧⲉⲧⲛ|ⲛⲁ|ϣⲱⲡⲉ	1
ϫⲉϥⲛϩⲏⲧϥ	ϫⲉ|ϥ|ⲛϩⲏⲧ|ϥ	1
ϫⲓⲛⲁϥⲙⲟⲩ	ϫⲓⲛ|ⲁ|ϥ|ⲙⲟⲩ	1
ϩⲛⲉⲩⲥⲩⲛⲁⲅⲱⲅⲏ	ϩⲛ|ⲉ|ⲩ|ⲥⲩⲛⲁⲅⲱⲅⲏ	1
ⲙⲛⲛⲥⲁⲛⲥⲉⲡⲁⲣⲁⲇⲓⲇⲟⲩ	ⲙⲛⲛⲥⲁ|ⲛ|ⲥⲉ|ⲡⲁⲣⲁⲇⲓⲇⲟⲩ	1
ⲛⲥⲉⲛⲁϭⲙϭⲟⲙ	ⲛ|ⲥⲉ|ⲛⲁ|ϭⲙϭⲟⲙ	1
ⲉⲧⲉⲣⲉⲡⲛⲟⲩⲧⲉⲕⲧⲟ	ⲉⲧⲉⲣⲉ|ⲡ|ⲛⲟⲩⲧⲉ|ⲕⲧⲟ	1
ⲉⲩϣⲁⲛⲥⲱ	ⲉ|ⲩ|ϣⲁⲛ|ⲥⲱ	1
ⲡⲉⲧⲉⲧⲛⲥⲱⲧⲙ	ⲡ|ⲉⲧⲉ|ⲧⲛ|ⲥⲱⲧⲙ	1
ⲉⲥⲁϩⲉⲣⲁⲧⲥ	ⲉ|ⲥ|ⲁϩⲉⲣⲁⲧ|ⲥ	1
ⲥⲉⲛⲁϫⲡⲓⲕⲏⲣⲩⲥⲥⲉ	ⲥⲉ|ⲛⲁ|ϫⲡⲓ|ⲕⲏⲣⲩⲥⲥⲉ	1
ⲛⲟⲩⲧⲙⲏ	ⲛ|ⲟⲩ|ⲧⲙⲏ|·	1
ⲁⲩⲧⲁϩⲥⲟⲩ	ⲁ|ⲩ|ⲧⲁϩⲥ|ⲟⲩ	1
ⲁⲩⲛⲉϫⲕⲗⲏⲣⲟⲥ	ⲁ|ⲩ|ⲛⲉϫ|ⲕⲗⲏⲣⲟⲥ	1
ⲛⲧⲁⲩⲉⲓ	ⲛⲧ|ⲁ|ⲩ|ⲉⲓ	1
ϫⲉⲉⲣⲉⲡϫⲟⲉⲓⲥ	ϫⲉ|ⲉⲣⲉ|ⲡ|ϫⲟⲉⲓⲥ	1
ⲙⲡⲉⲧⲛⲥⲱⲙⲁ	ⲙ|ⲡⲉ|ⲧⲛ|ⲥⲱⲙⲁ	1
ⲛⲧⲁⲩⲥⲟⲟⲩⲧⲛ	ⲛⲧ|ⲁ|ⲩ|ⲥⲟⲟⲩⲧⲛ	1
ⲡⲉⲧⲉⲣⲉⲡϫⲟⲉⲓⲥ	ⲡ|ⲉⲧⲉⲣⲉ|ⲡ|ϫⲟⲉⲓⲥ	1
ϣⲁⲛⲧⲟⲩⲕⲟⲧⲟⲩ	ϣⲁⲛⲧ|ⲟⲩ|ⲕⲟⲧ|ⲟⲩ	1
ϫⲉⲧⲛϫⲕϩⲁϩ	ϫⲉ|ⲧⲛ|ϫⲕ|ϩⲁϩ	1
ⲁϥⲥⲟⲩⲧⲱⲛⲥ	ⲁ|ϥ|ⲥⲟⲩⲧⲱⲛ|ⲥ	1
ⲛϭⲓⲡⲉⲧϫⲟ	ⲛϭⲓ|ⲡ|ⲉⲧ|ϫⲟ	1
ⲉⲩⲛⲁⲣϫⲟⲩⲱⲧ	ⲉ|ⲩ|ⲛⲁ|ⲣϫⲟⲩⲱⲧ	1
ⲙⲛⲛⲉⲧⲧⲥⲛⲕⲟ	ⲙⲛ|ⲛ|ⲉⲧ|ⲧⲥⲛⲕⲟ	1
ϫⲉⲛⲧⲉⲧⲛⲡⲣⲡⲉ	ϫⲉ|ⲛⲧⲉⲧⲛ|ⲡ|ⲣⲡⲉ	1
ϫⲉⲉⲣⲉⲛⲟⲩⲉⲓⲟⲧⲉ	ϫⲉ|ⲉⲣⲉ|ⲛⲟⲩ|ⲉⲓⲟⲧⲉ	1
ⲙⲡⲕⲉⲏⲉⲓ	ⲙ|ⲡ|ⲕⲉ|ⲏⲉⲓ	1
ϫⲉⲉⲣⲉⲡⲙⲏⲏϣⲉ	ϫⲉ|ⲉⲣⲉ|ⲡ|ⲙⲏⲏϣⲉ	1
ⲛⲉⲟⲩⲛϩⲉⲛϩⲓⲟⲙⲉ	ⲛⲉ|ⲟⲩⲛ|ϩⲉⲛ|ϩⲓⲟⲙⲉ	1
ⲙⲡⲉⲧⲱϣ	ⲙ|ⲡ|ⲉⲧ|ⲱϣ	1
ⲉⲧⲣⲁⲁⲕⲱ	ⲉ|ⲧⲣⲁ|ⲁ|ⲕⲱ	1
ⲉⲧⲉϣⲁⲩⲣⲱϩⲧ	ⲉⲧⲉ|ϣⲁ|ⲩ|ⲣⲱϩⲧ	1
ⲉⲕⲁⲕⲉⲥⲛⲧⲉ	ⲉ|ⲕⲁ|ⲕⲉ|ⲥⲛⲧⲉ	1
ⲉϥϯⲥⲃⲱ	ⲉ|ϥ|ϯ|ⲥⲃⲱ	1
ⲉⲩⲉⲁⲓⲧⲉⲓ	ⲉ|ⲩ|ⲉ|ⲁⲓⲧⲉⲓ	1
ⲙⲉϥϯϩⲏⲩ	ⲙⲉ|ϥ|ϯ|ϩⲏⲩ	1
ⲁⲩⲧⲁϩⲟϥ	ⲁ|ⲩ|ⲧⲁϩⲟ|ϥ	1
ⲙⲁⲣⲛⲣϩⲙϩⲁⲗ	ⲙⲁⲣ|ⲛ|ⲣ|ϩⲙϩⲁⲗ	1
ⲙⲡⲉⲩⲱⲛϩ	ⲙ|ⲡⲉ|ⲩ|ⲱⲛϩ	1
ⲁⲩϫⲟⲟⲩϥ	ⲁ|ⲩ|ϫⲟⲟⲩ|ϥ	1
ⲉⲛⲉⲉⲓⲙⲉ	ⲉ|ⲛ|ⲉ|ⲉⲓⲙⲉ	1
ⲉⲩϯⲉⲟⲟⲩ	ⲉ|ⲩ|ϯ|ⲉⲟⲟⲩ	1
ⲉⲧⲉⲛⲁϣⲉⲡⲉϥⲛⲁ	ⲉⲧⲉ|ⲛⲁϣⲉ|ⲡⲉϥ|ⲛⲁ	1
ⲁⲕⲥⲟⲣⲙⲉⲥ	ⲁ|ⲕ|ⲥⲟⲣⲙⲉ|ⲥ	1
ⲉⲧⲁⲛϩⲉⲟⲩⲯⲩⲭⲏ	ⲉ|ⲧⲁⲛϩⲉ|ⲟⲩ|ⲯⲩⲭⲏ	1
ⲛⲛⲉⲧⲉⲓⲣⲉ	ⲛ|ⲛⲉ|ⲧ|ⲉⲓⲣⲉ	1
ϥϩⲛⲡⲉⲓⲙⲁ	ϥ|ϩⲛ|ⲡⲉⲓ|ⲙⲁ	1
ϫⲉⲉⲛⲙⲟⲟϣⲉ	ϫⲉ|ⲉ|ⲛ|ⲙⲟⲟϣⲉ	1
ⲡⲉⲧⲉⲩⲛⲧⲁϥ	ⲡ|ⲉⲧⲉ|ⲩⲛⲧⲁ|ϥ	1
ⲛⲅⲛⲁϩⲙⲕ	ⲛ|ⲅ|ⲛⲁϩⲙ|ⲕ	1
ⲛⲥⲉⲟⲩⲁϩⲟⲩ	ⲛ|ⲥⲉ|ⲟⲩⲁϩ|ⲟⲩ	1
ⲉⲧⲣⲉϥϥⲱⲧⲉ	ⲉ|ⲧⲣⲉ|ϥ|ϥⲱⲧⲉ	1
ⲛⲧⲕⲟⲩⲉⲃⲟⲗ	ⲛⲧ|ⲕ|ⲟⲩ|ⲉⲃⲟⲗ	1
ⲁϥϫⲓⲧϥ	ⲁ|ϥ|ϫⲓⲧ|ϥ	1
ⲙⲛⲧⲉϥⲙⲁⲁⲩ	ⲙⲛ|ⲧⲉ|ϥ|ⲙⲁⲁⲩ	1
ϫⲉⲙⲡⲁⲧⲛⲱⲥⲕ	ϫⲉ|ⲙⲡⲁ|ⲧⲛ|ⲱⲥⲕ	1
ⲉⲧϩⲛⲧⲥⲩⲛⲁⲅⲱⲅⲏ	ⲉⲧ|ϩⲛ|ⲧ|ⲥⲩⲛⲁⲅⲱⲅⲏ	1
ⲁⲥⲁⲁϥ	ⲁ|ⲥ|ⲁⲁ|ϥ	1
ⲉⲩⲉⲥⲱⲧⲙ	ⲉ|ⲩ|ⲉ|ⲥⲱⲧⲙ	1
ⲁⲩⲧⲁⲙⲓⲟⲛ	ⲁ|ⲩ|ⲧⲁⲙⲓⲟ|ⲛ	1
ϫⲉⲁⲓϥⲓ	ϫⲉ|ⲁ|ⲓ|ϥⲓ	1
ⲥⲉⲛⲁⲧⲱⲟⲩⲛⲟⲩ	ⲥⲉ|ⲛⲁ|ⲧⲱⲟⲩⲛ|ⲟⲩ	1
ϫⲉⲁϥϩⲱⲛ	ϫⲉ|ⲁ|ϥ|ϩⲱⲛ	1
ⲛⲛⲉⲉⲓϯϣⲓⲡⲉ	ⲛⲛⲉ|ⲉⲓ|ϯ|ϣⲓⲡⲉ	1
ⲉⲁⲧⲉⲧⲛϣⲓⲕⲉ	ⲉ|ⲁ|ⲧⲉⲧⲛ|ϣⲓⲕⲉ	1
ⲛ̄ⲧⲁϩⲉⲛⲙⲏⲏϣⲉ	ⲛ̄ⲧ|ⲁ|ϩⲉⲛ|ⲙⲏⲏϣⲉ	1
ϩⲛⲟⲩϯⲥⲃⲱ	ϩⲛ|ⲟⲩ|ϯ|ⲥⲃⲱ	1
ⲉⲧϩⲙⲡⲉⲩⲕⲱⲧⲉ	ⲉⲧ|ϩⲙ|ⲡⲉⲩ|ⲕⲱⲧⲉ	1
ϫⲉⲛⲉⲣⲉⲡⲟⲩⲁ	ϫⲉ|ⲛⲉⲣⲉ|ⲡ|ⲟⲩⲁ	1
ⲁⲩϫⲓϣⲕⲁⲕ	ⲁ|ⲩ|ϫⲓ|ϣⲕⲁⲕ	1
ⲉⲧⲣⲉⲩⲃⲱⲕ	ⲉ|ⲧⲣⲉ|ⲩ|ⲃⲱⲕ	1
ϫⲉⲡⲕⲉⲧⲏⲩ	ϫⲉ|ⲡ|ⲕⲉ|ⲧⲏⲩ	1
ⲁϥⲡⲟϣϥ	ⲁ|ϥ|ⲡⲟϣ|ϥ	1
ⲥⲉⲛⲁϫⲡⲓϣⲱⲡⲉ	ⲥⲉ|ⲛⲁ|ϫⲡⲓ|ϣⲱⲡⲉ	1
ⲁⲉⲓϯⲃⲁⲡⲧⲓⲥⲙⲁ	ⲁ|ⲉⲓ|ϯ|ⲃⲁⲡⲧⲓⲥⲙⲁ	1
ⲕⲧⲣⲉⲛⲉⲕⲙⲁⲅⲉⲓⲣⲟⲥ	ⲕ|ⲧⲣⲉ|ⲛⲉⲕ|ⲙⲁⲅⲉⲓⲣⲟⲥ	1
ϫⲉⲛⲛⲉⲕⲃⲁⲥⲁⲛⲓⲍⲉ	ϫⲉ|ⲛⲛⲉ|ⲕ|ⲃⲁⲥⲁⲛⲓⲍⲉ	1
ⲛⲛⲉⲧⲙⲟⲥⲧⲉ	ⲛ|ⲛ|ⲉⲧ|ⲙⲟⲥⲧⲉ	1
ⲛⲁⲡⲉϩⲛϩⲱⲧ	ⲛⲁ|ⲡⲉϩ|ⲛ|ϩⲱⲧ	1
ⲉϣⲁⲧⲉⲧⲛϣⲁⲧⲟⲩ	ⲉ|ϣⲁ|ⲧⲉⲧⲛ|ϣⲁⲧⲟⲩ	1
ⲛⲧⲁϥϯ	ⲛⲧ|ⲁ|ϥ|ϯ	1
ϫⲉⲛⲉⲧⲧⲁϩⲉ	ϫⲉ|ⲛ|ⲉⲧ|ⲧⲁϩⲉ	1
ⲉϥϯⲃⲁⲡⲧⲓⲥⲙⲁ	ⲉ|ϥ|ϯ|ⲃⲁⲡⲧⲓⲥⲙⲁ	1
ⲛⲧⲁⲩⲣⲫⲟⲛⲟⲥ	ⲛⲧ|ⲁ|ⲩ|ⲣⲫⲟⲛⲟⲥ	1
ϫⲉⲙⲡⲟⲩⲥⲣϥⲉ	ϫⲉ|ⲙⲡ|ⲟⲩ|ⲥⲣϥⲉ	1
ⲉⲓⲛⲁⲕⲱⲧ	ⲉ|ⲓ|ⲛⲁ|ⲕⲱⲧ	1
ⲉⲁϥⲁⲙⲁϩⲧⲉ	ⲉ|ⲁ|ϥ|ⲁⲙⲁϩⲧⲉ	1
ⲛⲛⲉⲧϫⲟⲥⲉ	ⲛ|ⲛ|ⲉⲧ|ϫⲟⲥⲉ	1
ⲙⲡⲣⲧⲣⲉϥⲉⲓ	ⲙⲡⲣ|ⲧⲣⲉ|ϥ|ⲉⲓ	1
ⲙⲡⲉⲧⲛⲥⲱⲧⲙ	ⲙ|ⲡⲉ|ⲧⲛ|ⲥⲱⲧⲙ	1
ⲉⲧⲣⲉⲩϥⲓ	ⲉ|ⲧⲣⲉ|ⲩ|ϥⲓ	1
ϯⲛⲁϩⲟⲧⲃⲉⲕ	ϯ|ⲛⲁ|ϩⲟⲧⲃⲉ|ⲕ	1
ⲡⲉⲧⲛⲁⲧⲱϣ	ⲡ|ⲉⲧ|ⲛⲁ|ⲧⲱϣ	1
ϫⲉⲁⲕⲧⲛⲛⲟⲟⲩ	ϫⲉ|ⲁ|ⲕ|ⲧⲛⲛⲟⲟⲩ	1
ϥⲛⲁϯⲟⲥⲉ	ϥ|ⲛⲁ|ϯ|ⲟⲥⲉ	1
ϫⲉⲉⲣⲉϩⲉⲛⲉϫⲏⲩ	ϫⲉ|ⲉⲣⲉ|ϩⲉⲛ|ⲉϫⲏⲩ	1
ⲉⲛⲁϣⲱⲟⲩ	ⲉ|ⲛ|ⲁϣⲱ|ⲟⲩ	1
ϫⲉⲉⲣⲉϫⲉⲙⲉ	ϫⲉ|ⲉⲣⲉ|ϫⲉ|ⲙⲉ	1
ⲙⲡⲉⲩⲥⲟⲟⲩⲛ	ⲙ|ⲡⲉ|ⲩ|ⲥⲟⲟⲩⲛ	1
ⲉϣⲁⲩⲥⲩⲣⲁ	ⲉ|ϣⲁ|ⲩ|ⲥⲩⲣⲁ	1
ⲛⲧⲁⲥⲁⲁ	ⲛⲧ|ⲁ|ⲥ|ⲁⲁ	1
ⲉϣⲁⲩⲥⲩⲣⲉ	ⲉ|ϣⲁ|ⲩ|ⲥⲩⲣⲉ	1
ϫⲉⲉⲕⲏⲡ	ϫⲉ|ⲉ|ⲕ|ⲏⲡ	1
ⲛⲧⲁϥⲛⲟⲩϫⲉ	ⲛⲧ|ⲁ|ϥ|ⲛⲟⲩϫⲉ	1
ⲛⲉⲧⲉⲙⲙⲁⲥⲧⲓⲅⲝ	ⲛ|ⲉⲧⲉ|ⲙ|ⲙⲁⲥⲧⲓⲅⲝ	1
ⲡⲉⲧⲛⲁⲕⲗⲏⲣⲟⲛⲟⲙⲉⲓ	ⲡ|ⲉⲧ|ⲛⲁ|ⲕⲗⲏⲣⲟⲛⲟⲙⲉⲓ	1
ⲛⲧⲁⲩϣⲱⲡⲉ	ⲛ|ⲧⲁ|ⲩ|ϣⲱⲡⲉ	1
ⲛⲉϥϩⲓⲡⲁϩⲟⲩ	ⲛⲉ|ϥ|ϩⲓ|ⲡⲁϩⲟⲩ	1
ⲉⲥⲛⲁⲣⲥϩⲓⲙⲉ	ⲉ|ⲥ|ⲛⲁ|ⲣⲥϩⲓⲙⲉ	1
ⲉϥϣⲁⲛⲛⲟⲩϫⲉ	ⲉ|ϥ|ϣⲁⲛ|ⲛⲟⲩϫⲉ	1
ⲉⲧⲛⲁⲧⲁϫⲣⲉⲧⲏⲩⲧⲛ	ⲉⲧ|ⲛⲁ|ⲧⲁϫⲣⲉ|ⲧⲏⲩⲧⲛ	1
ⲛⲥⲛⲁϣⲁϩⲉ	ⲛ|ⲥ|ⲛⲁ|ϣⲁϩⲉ	1
ⲁⲛⲅⲡⲁⲡⲉⲭⲣⲓⲥⲧⲟⲥ	ⲁⲛⲅ|ⲡⲁ|ⲡⲉ|ⲭⲣⲓⲥⲧⲟⲥ	1
ϫⲉⲁϥϣⲡ	ϫⲉ|ⲁ|ϥ|ϣⲡ	1
ϫⲉⲁⲡⲉⲩⲟⲉⲓϣ	ϫⲉ|ⲁ|ⲡⲉ|ⲩⲟⲉⲓϣ	1
ⲁⲩⲣϩⲛⲁⲩ	ⲁ|ⲩ|ⲣ|ϩⲛⲁⲩ	1
ⲉⲩϣⲟϣⲟⲩ	ⲉ|ⲩ|ϣⲟϣ|ⲟⲩ	1
ⲙⲡⲓϣϭⲙϭⲟⲙ	ⲙⲡ|ⲓ|ϣ|ϭⲙϭⲟⲙ	1
ⲉⲛϯⲥⲃⲱ	ⲉ|ⲛ|ϯ|ⲥⲃⲱ	1
ϫⲉⲙⲡⲟⲩⲡⲓⲥⲧⲉⲩⲉ	ϫⲉ|ⲙⲡ|ⲟⲩ|ⲡⲓⲥⲧⲉⲩⲉ	1
ϫⲉⲁⲥⲉⲣ	ϫⲉ|ⲁ|ⲥ|ⲉⲣ	1
ⲙⲛⲡⲉⲧⲧⲥⲟ	ⲙⲛ|ⲡ|ⲉⲧ|ⲧⲥⲟ	1
ⲉⲛϯⲛⲏⲩ	ⲉ|ⲛ|ϯ|ⲛⲏⲩ	1
ⲁϥⲧⲁⲗϭⲟⲟⲩ	ⲁ|ϥ|ⲧⲁⲗϭⲟ|ⲟⲩ	1
ⲉⲧⲉϩⲥⲡⲁⲥⲱⲙⲁ	ⲉ|ⲧⲉϩⲥ|ⲡⲁ|ⲥⲱⲙⲁ	1
ⲛⲕⲁⲧⲁⲛⲉⲅⲣⲁⲫⲏ	ⲛ|ⲕⲁⲧⲁ|ⲛⲉ|ⲅⲣⲁⲫⲏ	1
ⲉⲣϣⲁⲛⲧⲙⲡⲉⲕⲥⲟⲛ	ⲉⲣϣⲁⲛ|ⲧⲙ|ⲡⲉⲕ|ⲥⲟⲛ	1
ϩⲁⲧⲉⲩϩⲏ	ϩⲁ|ⲧⲉ|ⲩ|ϩⲏ	1
ⲛⲉϣⲁⲩϫⲱϩ	ⲛⲉ|ϣⲁ|ⲩ|ϫⲱϩ	1
ⲙⲡϥⲁϩⲉⲣⲁⲧϥ	ⲙⲡ|ϥ|ⲁϩⲉⲣⲁⲧ|ϥ	1
ϫⲉⲁⲩⲙⲓϣⲉ	ϫⲉ|ⲁ|ⲩ|ⲙⲓϣⲉ	1
ⲛⲉⲧϩⲓϫⲱⲛ	ⲛ|ⲉⲧ|ϩⲓϫⲱ|ⲛ	1
ϫⲉⲙⲡⲉⲕⲟⲩⲱϣ	ϫⲉ|ⲙⲡⲉ|ⲕ|ⲟⲩⲱϣ	1
ⲉϣⲁⲧⲉⲧⲛϣⲱⲱⲧ	ⲉ|ϣⲁ|ⲧⲉⲧⲛ|ϣⲱⲱⲧ	1
ⲉⲧϩⲓϫⲙⲡⲕⲁϩ	ⲉⲧ|ϩⲓϫⲙ|ⲡ|ⲕⲁϩ	1
ⲉⲧⲣⲉⲩⲥⲧⲁⲩⲣⲟⲩ	ⲉ|ⲧⲣⲉ|ⲩ|ⲥⲧⲁⲩⲣⲟⲩ	1
ⲛⲁϥⲓⲡⲕⲱⲧⲉ	ⲛⲁ|ϥⲓ|ⲡ|ⲕⲱⲧⲉ	1
ⲉⲓⲛⲁⲣⲟⲉⲓⲥ	ⲉ|ⲓ|ⲛⲁ|ⲣⲟⲉⲓⲥ	1
ⲛⲉⲧⲛⲁϣⲱⲡⲉ	ⲛ|ⲉⲧ|ⲛⲁ|ϣⲱⲡⲉ	1
ⲛϥⲥⲣⲙⲣⲱⲙⲉ	ⲛ|ϥ|ⲥⲣⲙⲣⲱⲙ|ⲉ	1
ⲉϩⲉⲛⲕⲉⲧⲟⲡⲟⲥ	ⲉ|ϩⲉⲛ|ⲕⲉ|ⲧⲟⲡⲟⲥ	1
ⲉⲓϩⲁⲧⲉⲧⲏⲩⲧⲛ	ⲉ|ⲓ|ϩⲁⲧⲉ|ⲧⲏⲩⲧⲛ	1
ⲥⲉⲛⲁϣⲓ	ⲥⲉ|ⲛⲁ|ϣ|ⲓ	1
ⲉⲛⲛⲁϣⲱⲡⲉ	ⲉ|ⲛ|ⲛⲁ|ϣⲱⲡⲉ	1
ⲉⲧⲣⲉⲩϩⲟⲧⲡ	ⲉ|ⲧⲣⲉ|ⲩ|ϩⲟⲧⲡ	1
ⲕⲁⲧⲁⲡⲉⲛⲃⲓⲟⲥ	ⲕⲁⲧⲁ|ⲡⲉ|ⲛ|ⲃⲓⲟⲥ	1
ⲉⲧⲣⲉⲩϣⲓⲛⲉ	ⲉ|ⲧⲣⲉ|ⲩ|ϣⲓⲛⲉ	1
ⲛⲧⲁⲥⲉⲓ	ⲛⲧ|ⲁ|ⲥ|ⲉⲓ	1
ⲉⲧϥⲛϩⲏⲧϥ	ⲉⲧ|ϥ|ⲛϩⲏⲧ|ϥ	1
ϩⲙⲡⲉⲥⲙⲁ	ϩⲙ|ⲡⲉ|ⲥ|ⲙⲁ	1
ⲙⲛⲛⲥⲁⲧⲣⲁⲧⲱⲟⲩⲛ	ⲙⲛⲛⲥⲁ|ⲧⲣ|ⲁ|ⲧⲱⲟⲩⲛ	1
ⲡⲉⲧⲛⲁⲉⲓⲣⲉ	ⲡ|ⲉⲧ|ⲛⲁ|ⲉⲓⲣⲉ	1
ⲛⲧⲁⲛⲉⲡⲣⲟⲫⲏⲧⲏⲥ	ⲛⲧ|ⲁ|ⲛⲉ|ⲡⲣⲟⲫⲏⲧⲏⲥ	1
ⲉϩⲃⲥⲡⲉϥϩⲟ	ⲉ|ϩⲃⲥ|ⲡⲉϥ|ϩⲟ	1
ⲛⲧⲁⲥϣⲱⲡⲉ	ⲛⲧ|ⲁ|ⲥ|ϣⲱⲡⲉ	1
ⲉⲧⲉⲧⲛϣⲁⲛⲥⲱⲧⲙ	ⲉ|ⲧⲉⲧⲛ|ϣⲁⲛ|ⲥⲱⲧⲙ	1
ⲙⲛⲡⲕⲉⲡⲉⲧⲣⲟⲥ	ⲙⲛ|ⲡ|ⲕⲉ|ⲡⲉⲧⲣⲟⲥ	1
ⲙⲛⲛⲥⲁⲧⲣⲉϥϣⲁϫⲉ	ⲙⲛⲛⲥⲁ|ⲧⲣⲉ|ϥ|ϣⲁϫⲉ	1
ⲁⲩⲟϭⲧⲟⲩ	ⲁ|ⲩ|ⲟϭⲧ|ⲟⲩ	1
ⲛⲧⲉⲧⲛϣⲛϩⲧⲏⲧⲛ	ⲛⲧⲉⲧⲛ|ϣⲛ|ϩⲧⲏ|ⲧⲛ	1
ϫⲉⲉⲩⲧⲛⲧⲱⲛ	ϫⲉ|ⲉ|ⲩ|ⲧⲛⲧⲱⲛ	1
ϣⲁⲩϫⲓⲧϥ	ϣⲁ|ⲩ|ϫⲓⲧ|ϥ	1
ⲛⲧⲉⲣⲟⲩϥⲓⲧⲟⲩ	ⲛⲧⲉⲣ|ⲟⲩ|ϥⲓⲧ|ⲟⲩ	1
ϫⲉⲉⲣⲉⲡⲉⲡⲛⲉⲩⲙⲁ	ϫⲉ|ⲉⲣⲉ|ⲡⲉ|ⲡⲛⲉⲩⲙⲁ	1
ⲁⲥⲟϣⲥ	ⲁ|ⲥ|ⲟϣ|ⲥ	1
ⲉϫⲛⲛⲉⲧϣⲱⲛⲉ	ⲉϫⲛ|ⲛ|ⲉⲧ|ϣⲱⲛⲉ	1
ⲁⲓϫⲟⲟⲥ	ⲁ|ⲓ|ϫⲟⲟ|ⲥ	1
ⲉⲁϥϣⲱⲡⲉ	ⲉ|ⲁ|ϥ|ϣⲱⲡⲉ	1
ϫⲉⲛⲉⲩⲟ	ϫⲉ|ⲛⲉ|ⲩ|ⲟ	1
ⲡⲉⲧⲛⲧⲟⲟⲧⲕ	ⲡ|ⲉⲧ|ⲛⲧⲟⲟⲧ|ⲕ	1
ⲛⲉⲧⲟⲩⲛⲁ	ⲛ|ⲉⲧ|ⲟⲩ|ⲛⲁ	1
ⲁϥⲥⲁⲛϣⲧⲏⲩⲧⲛ	ⲁ|ϥ|ⲥⲁⲛϣ|ⲧⲏⲩⲧⲛ	1
ϫⲉⲙⲡⲛⲛⲁⲩ	ϫⲉ|ⲙⲡ|ⲛ|ⲛⲁⲩ	1
ⲛⲧⲉϫⲟⲟⲥ	ⲛ|ⲧⲉ|ϫⲟⲟ|ⲥ	1
ⲉⲧⲣⲉⲛⲉⲓⲟⲧⲉ	ⲉ|ⲧⲣⲉ|ⲛ|ⲉⲓⲟⲧⲉ	1
ⲛϥϫⲟⲟⲩⲥⲉ	ⲛ|ϥ|ϫⲟⲟⲩ|ⲥⲉ	1
ⲉⲣⲉⲡⲁⲧϣⲉⲗⲉⲉⲧ	ⲉⲣⲉ|ⲡⲁ|ⲧ|ϣⲉⲗⲉⲉⲧ	1
ⲉⲩϣⲁⲛϫⲟⲥ	ⲉ|ⲩ|ϣⲁⲛ|ϫⲟⲥ	1
ⲉⲛϥⲥⲟⲟⲩⲛ	ⲉ|ⲛ|ϥ|ⲥⲟⲟⲩⲛ	1
ⲉⲧⲉⲙⲡⲕⲟⲥⲙⲟⲥ	ⲉⲧⲉ|ⲙ|ⲡ|ⲕⲟⲥⲙⲟⲥ	1
ⲁϥⲥⲟⲟϥ	ⲁ|ϥ|ⲥⲟⲟ|ϥ	1
ⲛⲧⲉⲣⲉϥϩⲕⲟ	ⲛⲧ|ⲉⲣⲉ|ϥ|ϩⲕⲟ	1
ⲙⲡⲉⲧⲛⲟϣⲥ	ⲙⲡⲉ|ⲧⲛ|ⲟϣ|ⲥ	1
ϫⲉⲉⲧⲉⲧⲛⲟ	ϫⲉ|ⲉ|ⲧⲉⲧⲛ|ⲟ	1
ⲛⲧⲁϥϫⲉ	ⲛⲧ|ⲁ|ϥ|ϫⲉ	1
